id,old_category,new_category
1581,餐饮/_未归类,餐饮/外卖/晚餐
1582,餐饮/_未归类,餐饮/食材
1590,餐饮/_未归类,餐饮/外卖/晚餐
1591,餐饮/_未归类,餐饮/外卖/晚餐
1597,餐饮/_未归类,餐饮/外卖/早餐
1600,餐饮/_未归类,餐饮/外卖/晚餐
1602,餐饮/_未归类,餐饮/外卖/晚餐
1603,餐饮/_未归类,餐饮/外卖/午餐
1604,餐饮/_未归类,餐饮/外卖/晚餐
1606,餐饮/_未归类,餐饮/外卖/晚餐
1614,餐饮/_未归类,餐饮/外卖/早餐
1615,餐饮/_未归类,餐饮/外卖/晚餐
1616,餐饮/_未归类,餐饮/外卖/晚餐
1617,餐饮/_未归类,餐饮/外卖/晚餐
1618,餐饮/_未归类,餐饮/外卖/晚餐
1621,餐饮/_未归类,餐饮/外卖/晚餐
1624,餐饮/_未归类,餐饮/外卖/早餐
1627,餐饮/_未归类,餐饮/外卖/午餐
1630,餐饮/_未归类,餐饮/外卖/晚餐
1635,餐饮/_未归类,餐饮/外卖/早餐
1636,餐饮/_未归类,餐饮/外卖/晚餐
1637,餐饮/_未归类,餐饮/外卖/晚餐
1638,餐饮/_未归类,餐饮/外卖/晚餐
1640,餐饮/_未归类,餐饮/外卖/早餐
1641,餐饮/_未归类,餐饮/外卖/晚餐
1643,餐饮/_未归类,餐饮/外卖/午餐
1645,餐饮/_未归类,餐饮/外卖/早餐
1647,餐饮/_未归类,餐饮/外卖/晚餐
1650,餐饮/_未归类,餐饮/外卖/早餐
1652,餐饮/_未归类,餐饮/外卖/晚餐
1654,餐饮/_未归类,餐饮/外卖/晚餐
1655,餐饮/_未归类,餐饮/外卖/晚餐
1658,餐饮/_未归类,餐饮/外卖/午餐
1659,餐饮/_未归类,餐饮/外卖/午餐
1660,餐饮/_未归类,餐饮/外卖/午餐
1661,餐饮/_未归类,餐饮/外卖/晚餐
1662,餐饮/_未归类,餐饮/外卖/晚餐
1663,餐饮/_未归类,餐饮/堂食/晚餐
1664,餐饮/_未归类,餐饮/外卖/午餐
1666,餐饮/_未归类,餐饮/外卖/晚餐
1667,餐饮/_未归类,餐饮/外卖/午餐
1668,餐饮/_未归类,餐饮/外卖/晚餐
1669,餐饮/_未归类,餐饮/外卖/晚餐
1675,餐饮/_未归类,餐饮/外卖/晚餐
1677,餐饮/_未归类,餐饮/外卖/午餐
1679,餐饮/_未归类,餐饮/外卖/晚餐
1681,餐饮/_未归类,餐饮/外卖/晚餐
1683,餐饮/_未归类,餐饮/外卖/午餐
1689,餐饮/_未归类,餐饮/外卖/晚餐
1690,餐饮/_未归类,餐饮/外卖/午餐
1692,餐饮/_未归类,餐饮/堂食/晚餐
1693,餐饮/_未归类,餐饮/外卖/晚餐
1696,餐饮/_未归类,餐饮/外卖/午餐
1698,餐饮/_未归类,餐饮/外卖/早餐
1699,餐饮/_未归类,餐饮/外卖/晚餐
1700,餐饮/_未归类,餐饮/外卖/晚餐
1702,餐饮/_未归类,餐饮/外卖/晚餐
1704,餐饮/_未归类,餐饮/外卖/早餐
1705,餐饮/_未归类,餐饮/外卖/晚餐
1709,餐饮/_未归类,餐饮/外卖/午餐
1711,餐饮/_未归类,餐饮/外卖/晚餐
1712,餐饮/_未归类,餐饮/外卖/晚餐
1715,餐饮/_未归类,餐饮/外卖/早餐
1716,餐饮/_未归类,餐饮/外卖/晚餐
1720,餐饮/_未归类,餐饮/外卖/早餐
1721,餐饮/_未归类,餐饮/外卖/晚餐
1722,餐饮/_未归类,餐饮/外卖/晚餐
1724,餐饮/_未归类,餐饮/堂食
1725,餐饮/_未归类,餐饮/外卖/午餐
1727,餐饮/_未归类,餐饮/堂食/午餐
1729,餐饮/_未归类,餐饮/外卖/晚餐
1730,餐饮/_未归类,餐饮/外卖/晚餐
1731,餐饮/_未归类,餐饮/外卖/午餐
1733,餐饮/_未归类,餐饮/堂食/晚餐
1735,餐饮/_未归类,餐饮/外卖/晚餐
1736,餐饮/_未归类,餐饮/外卖/晚餐
1738,餐饮/_未归类,餐饮/外卖/晚餐
1742,餐饮/_未归类,餐饮/外卖/早餐
1744,餐饮/_未归类,餐饮/外卖/午餐
1746,餐饮/_未归类,餐饮/外卖/晚餐
1750,餐饮/_未归类,餐饮/外卖/晚餐
1752,餐饮/_未归类,餐饮/外卖/午餐
1753,餐饮/_未归类,餐饮/外卖/午餐
1758,餐饮/_未归类,餐饮/外卖/早餐
1760,餐饮/_未归类,餐饮/外卖/晚餐
1764,餐饮/_未归类,餐饮/外卖/早餐
1765,餐饮/_未归类,餐饮/外卖/晚餐
1766,餐饮/_未归类,餐饮/外卖/晚餐
1767,餐饮/_未归类,餐饮/外卖/晚餐
1768,餐饮/_未归类,餐饮/堂食/晚餐
1769,餐饮/_未归类,餐饮/外卖/午餐
1770,餐饮/_未归类,餐饮/外卖/午餐
1771,餐饮/_未归类,餐饮/外卖/晚餐
1772,餐饮/_未归类,餐饮/堂食
1773,餐饮/_未归类,餐饮/外卖/午餐
1774,餐饮/_未归类,餐饮/外卖/午餐
1775,餐饮/_未归类,餐饮/外卖/早餐
1776,餐饮/_未归类,餐饮/外卖/晚餐
1777,餐饮/_未归类,餐饮/堂食
1778,餐饮/_未归类,餐饮/外卖/午餐
1785,餐饮/_未归类,餐饮/外卖/早餐
1786,餐饮/_未归类,餐饮/外卖/晚餐
1787,餐饮/_未归类,餐饮/外卖/晚餐
1790,餐饮/_未归类,餐饮/外卖/早餐
1791,餐饮/_未归类,餐饮/外卖/晚餐
1792,餐饮/_未归类,餐饮/外卖/晚餐
1794,餐饮/_未归类,餐饮/外卖/晚餐
1796,餐饮/_未归类,餐饮/外卖/早餐
1797,餐饮/_未归类,餐饮/外卖/晚餐
1799,餐饮/_未归类,餐饮/外卖/晚餐
1800,餐饮/_未归类,餐饮/外卖/午餐
1801,餐饮/_未归类,餐饮/外卖/午餐
1803,餐饮/_未归类,餐饮/外卖/早餐
1804,餐饮/_未归类,餐饮/外卖/晚餐
1805,餐饮/_未归类,餐饮/零食
1807,餐饮/_未归类,餐饮/外卖/早餐
1808,餐饮/_未归类,餐饮/外卖/晚餐
1809,餐饮/_未归类,餐饮/零食
1810,餐饮/_未归类,餐饮/外卖/晚餐
1811,餐饮/_未归类,餐饮/外卖/晚餐
1812,餐饮/_未归类,餐饮/外卖/午餐
1813,餐饮/_未归类,餐饮/外卖/午餐
1814,餐饮/_未归类,餐饮/外卖/早餐
1815,餐饮/_未归类,餐饮/外卖/晚餐
1817,餐饮/_未归类,餐饮/外卖/晚餐
1818,餐饮/_未归类,餐饮/外卖/晚餐
1819,餐饮/_未归类,餐饮/外卖/晚餐
1820,餐饮/_未归类,餐饮/外卖/午餐
1821,餐饮/_未归类,餐饮/外卖/午餐
1822,餐饮/_未归类,餐饮/外卖/午餐
1823,餐饮/_未归类,餐饮/外卖/午餐
1824,餐饮/_未归类,餐饮/外卖/午餐
1825,餐饮/_未归类,餐饮/外卖/晚餐
1826,餐饮/_未归类,餐饮/堂食/晚餐
1827,餐饮/_未归类,餐饮/堂食
1828,餐饮/_未归类,餐饮/外卖/午餐
1829,餐饮/_未归类,餐饮/外卖/午餐
1830,餐饮/_未归类,餐饮/外卖/晚餐
1832,餐饮/_未归类,餐饮/外卖/晚餐
1833,餐饮/_未归类,餐饮/外卖/午餐
1834,餐饮/_未归类,餐饮/外卖/午餐
1835,餐饮/_未归类,餐饮/外卖/午餐
1837,餐饮/_未归类,餐饮/堂食/晚餐
1839,餐饮/_未归类,餐饮/外卖/早餐
1840,餐饮/_未归类,餐饮/外卖/早餐
1841,餐饮/_未归类,餐饮/外卖/晚餐
1842,餐饮/_未归类,餐饮/外卖/晚餐
1843,餐饮/_未归类,餐饮/外卖/晚餐
1845,餐饮/_未归类,餐饮/外卖/早餐
1846,餐饮/_未归类,餐饮/外卖/晚餐
1848,餐饮/_未归类,餐饮/外卖/晚餐
1849,餐饮/_未归类,餐饮/外卖/午餐
1850,餐饮/_未归类,餐饮/外卖/晚餐
1851,餐饮/_未归类,餐饮/外卖/晚餐
1852,餐饮/_未归类,餐饮/外卖/晚餐
1853,餐饮/_未归类,餐饮/外卖/晚餐
1858,餐饮/_未归类,餐饮/外卖/晚餐
1859,餐饮/_未归类,餐饮/外卖/午餐
1862,餐饮/_未归类,餐饮/外卖/午餐
1863,餐饮/_未归类,餐饮/外卖/午餐
1864,餐饮/_未归类,餐饮/外卖/早餐
1866,餐饮/_未归类,餐饮/外卖/晚餐
1869,餐饮/_未归类,餐饮/外卖/早餐
1874,餐饮/_未归类,餐饮/外卖/晚餐
1877,餐饮/_未归类,餐饮/外卖/晚餐
1879,餐饮/_未归类,餐饮/外卖/午餐
1882,餐饮/_未归类,餐饮/外卖/晚餐
1883,餐饮/_未归类,餐饮/外卖/晚餐
1884,餐饮/_未归类,餐饮/外卖/午餐
1888,餐饮/_未归类,餐饮/堂食/午餐
1894,餐饮/_未归类,餐饮/外卖/早餐
1895,餐饮/_未归类,餐饮/外卖/晚餐
1896,餐饮/_未归类,餐饮/外卖/午餐
1897,餐饮/_未归类,餐饮/外卖/晚餐
1900,餐饮/_未归类,餐饮/外卖/早餐
1904,餐饮/_未归类,餐饮/外卖/晚餐
1906,餐饮/_未归类,餐饮/外卖/午餐
1907,餐饮/_未归类,餐饮/外卖/午餐
1910,餐饮/_未归类,餐饮/外卖/晚餐
1911,餐饮/_未归类,餐饮/堂食/午餐
1913,餐饮/_未归类,餐饮/堂食
1916,餐饮/_未归类,餐饮/外卖/早餐
1917,餐饮/_未归类,餐饮/外卖/晚餐
1919,餐饮/_未归类,餐饮/外卖/晚餐
1920,餐饮/_未归类,餐饮/外卖/晚餐
1921,餐饮/_未归类,餐饮/外卖/晚餐
1922,餐饮/_未归类,餐饮/外卖/晚餐
1925,餐饮/_未归类,餐饮/外卖/午餐
1927,餐饮/_未归类,餐饮/外卖/午餐
1929,餐饮/_未归类,餐饮/外卖/午餐
1931,餐饮/_未归类,餐饮/堂食/午餐
1932,餐饮/_未归类,餐饮/水果
1939,餐饮/_未归类,餐饮/咖啡奶茶/其他饮品
1942,餐饮/_未归类,餐饮/食材
1943,餐饮/_未归类,餐饮/外卖/晚餐
1944,餐饮/_未归类,餐饮/食材
1946,餐饮/_未归类,餐饮/外卖/晚餐
1947,餐饮/_未归类,餐饮/外卖/晚餐
1949,餐饮/_未归类,餐饮/外卖/晚餐
1953,餐饮/_未归类,餐饮/外卖/晚餐
1955,餐饮/_未归类,餐饮/外卖/晚餐
1957,餐饮/_未归类,餐饮/外卖/晚餐
1959,餐饮/_未归类,餐饮/外卖/晚餐
1961,餐饮/_未归类,餐饮/外卖/午餐
1963,餐饮/_未归类,餐饮/外卖/早餐
1964,餐饮/_未归类,餐饮/外卖/早餐
1966,餐饮/_未归类,餐饮/外卖/晚餐
1968,餐饮/_未归类,餐饮/外卖/晚餐
1969,餐饮/_未归类,餐饮/堂食
1970,餐饮/_未归类,餐饮/外卖/午餐
1971,餐饮/_未归类,餐饮/外卖/午餐
1972,餐饮/_未归类,餐饮/外卖/晚餐
1973,餐饮/_未归类,餐饮/外卖/晚餐
1974,餐饮/_未归类,餐饮/外卖/晚餐
1977,餐饮/_未归类,餐饮/外卖/晚餐
1978,餐饮/_未归类,餐饮/外卖/午餐
1979,餐饮/_未归类,餐饮/堂食/午餐
1980,餐饮/_未归类,餐饮/外卖/早餐
1981,餐饮/_未归类,餐饮/外卖/晚餐
1982,餐饮/_未归类,餐饮/堂食/晚餐
1984,餐饮/_未归类,餐饮/外卖/午餐
1985,餐饮/_未归类,餐饮/外卖/午餐
1988,餐饮/_未归类,餐饮/外卖/早餐
1989,餐饮/_未归类,餐饮/外卖/晚餐
1991,餐饮/_未归类,餐饮/外卖/晚餐
1992,餐饮/_未归类,餐饮/外卖/晚餐
1993,餐饮/_未归类,餐饮/外卖/晚餐
1994,餐饮/_未归类,餐饮/外卖/晚餐
1995,餐饮/_未归类,餐饮/外卖/午餐
1996,餐饮/_未归类,餐饮/外卖/午餐
1999,餐饮/_未归类,餐饮/外卖/晚餐
2001,餐饮/_未归类,餐饮/外卖/午餐
2002,餐饮/_未归类,餐饮/外卖/早餐
2003,餐饮/_未归类,餐饮/外卖/晚餐
2004,餐饮/_未归类,餐饮/外卖/午餐
2006,餐饮/_未归类,餐饮/外卖/早餐
2008,餐饮/_未归类,餐饮/零食
2009,餐饮/_未归类,餐饮/外卖/晚餐
2012,餐饮/_未归类,餐饮/外卖/午餐
2014,餐饮/_未归类,餐饮/外卖/早餐
2016,餐饮/_未归类,餐饮/外卖/晚餐
2019,餐饮/_未归类,餐饮/外卖/午餐
2022,餐饮/_未归类,餐饮/外卖/晚餐
2024,餐饮/_未归类,餐饮/堂食
2026,餐饮/_未归类,餐饮/外卖/午餐
2032,餐饮/_未归类,餐饮/外卖/晚餐
2034,餐饮/_未归类,餐饮/外卖/午餐
2040,餐饮/_未归类,餐饮/外卖/早餐
2042,餐饮/_未归类,餐饮/外卖/晚餐
2043,餐饮/_未归类,餐饮/外卖/午餐
2044,餐饮/_未归类,餐饮/外卖/午餐
2047,餐饮/_未归类,餐饮/外卖/早餐
2048,餐饮/_未归类,餐饮/外卖/晚餐
2049,餐饮/_未归类,餐饮/外卖/午餐
2055,餐饮/_未归类,餐饮/外卖/晚餐
2061,餐饮/_未归类,餐饮/外卖/晚餐
2062,餐饮/_未归类,餐饮/外卖/晚餐
2064,餐饮/_未归类,餐饮/外卖/晚餐
2065,餐饮/_未归类,餐饮/外卖/午餐
2066,餐饮/_未归类,餐饮/零食
2072,餐饮/_未归类,餐饮/外卖/晚餐
2076,餐饮/_未归类,餐饮/外卖/午餐
2077,餐饮/_未归类,餐饮/外卖/午餐
2080,餐饮/_未归类,餐饮/外卖/晚餐
2081,餐饮/_未归类,餐饮/外卖/午餐
2085,餐饮/_未归类,餐饮/外卖/晚餐
2086,餐饮/_未归类,餐饮/外卖/早餐
2088,餐饮/_未归类,餐饮/外卖/早餐
2089,餐饮/_未归类,餐饮/外卖/晚餐
2091,餐饮/_未归类,餐饮/外卖/晚餐
2092,餐饮/_未归类,餐饮/外卖/早餐
2094,餐饮/_未归类,餐饮/外卖/早餐
2095,餐饮/_未归类,餐饮/外卖/晚餐
2096,餐饮/_未归类,餐饮/外卖/晚餐
2097,餐饮/_未归类,餐饮/外卖/晚餐
2100,餐饮/_未归类,餐饮/外卖/午餐
2103,餐饮/_未归类,餐饮/外卖/早餐
2104,餐饮/_未归类,餐饮/外卖/晚餐
2105,餐饮/_未归类,餐饮/外卖/晚餐
2107,餐饮/_未归类,餐饮/外卖/晚餐
2109,餐饮/_未归类,餐饮/外卖/晚餐
2110,餐饮/_未归类,餐饮/外卖/晚餐
2115,餐饮/_未归类,餐饮/外卖/晚餐
2117,餐饮/_未归类,餐饮/外卖/晚餐
2119,餐饮/_未归类,餐饮/外卖/午餐
2121,餐饮/_未归类,餐饮/外卖/晚餐
2122,餐饮/_未归类,餐饮/外卖/晚餐
2123,餐饮/_未归类,餐饮/外卖/晚餐
2124,餐饮/_未归类,餐饮/外卖/午餐
2125,餐饮/_未归类,餐饮/外卖/午餐
2130,餐饮/_未归类,餐饮/外卖/晚餐
2131,餐饮/_未归类,餐饮/外卖/晚餐
2132,餐饮/_未归类,餐饮/外卖/晚餐
2134,餐饮/_未归类,餐饮/外卖/晚餐
2136,餐饮/_未归类,餐饮/堂食/午餐
2137,餐饮/_未归类,餐饮/外卖/晚餐
2139,餐饮/_未归类,餐饮/堂食
2140,餐饮/_未归类,餐饮/外卖/午餐
2141,餐饮/_未归类,餐饮/堂食/晚餐
2143,餐饮/_未归类,餐饮/堂食/午餐
2144,餐饮/_未归类,餐饮/堂食/晚餐
2146,餐饮/_未归类,餐饮/堂食
2149,餐饮/_未归类,餐饮/外卖/早餐
2151,餐饮/_未归类,餐饮/外卖/晚餐
2152,餐饮/_未归类,餐饮/堂食/晚餐
2153,餐饮/_未归类,餐饮/外卖/午餐
2155,餐饮/_未归类,餐饮/堂食/午餐
2157,餐饮/_未归类,餐饮/堂食/晚餐
2158,餐饮/_未归类,餐饮/堂食/晚餐
2160,餐饮/_未归类,餐饮/外卖/午餐
2163,餐饮/_未归类,餐饮/外卖/午餐
2164,餐饮/_未归类,餐饮/外卖/午餐
2165,餐饮/_未归类,餐饮/外卖/晚餐
2166,餐饮/_未归类,餐饮/外卖/晚餐
2173,餐饮/_未归类,餐饮/外卖/晚餐
2174,餐饮/_未归类,餐饮/外卖/晚餐
2175,餐饮/_未归类,餐饮/外卖/晚餐
2179,餐饮/_未归类,餐饮/外卖/晚餐
2180,餐饮/_未归类,餐饮/外卖/晚餐
2182,餐饮/_未归类,餐饮/外卖/午餐
2185,餐饮/_未归类,餐饮/外卖/早餐
2186,餐饮/_未归类,餐饮/外卖/晚餐
2187,餐饮/_未归类,餐饮/外卖/午餐
2189,餐饮/_未归类,餐饮/外卖/晚餐
2190,餐饮/_未归类,餐饮/外卖/晚餐
2193,餐饮/_未归类,餐饮/外卖/午餐
2195,餐饮/_未归类,餐饮/零食
2198,餐饮/_未归类,餐饮/外卖/晚餐
2199,餐饮/_未归类,餐饮/堂食/午餐
2201,餐饮/_未归类,餐饮/外卖/晚餐
2203,餐饮/_未归类,餐饮/外卖/午餐
2204,餐饮/_未归类,餐饮/外卖/午餐
2208,餐饮/_未归类,餐饮/外卖/早餐
2211,餐饮/_未归类,餐饮/堂食/晚餐
2214,餐饮/_未归类,餐饮/外卖/晚餐
2217,餐饮/_未归类,餐饮/外卖/晚餐
2221,餐饮/_未归类,餐饮/外卖/午餐
2223,餐饮/_未归类,餐饮/外卖/早餐
2225,餐饮/_未归类,餐饮/外卖/晚餐
2229,餐饮/_未归类,餐饮/外卖/午餐
2231,餐饮/_未归类,餐饮/外卖/晚餐
2232,餐饮/_未归类,餐饮/外卖/晚餐
2233,餐饮/_未归类,餐饮/外卖/晚餐
2234,餐饮/_未归类,餐饮/外卖/午餐
2235,餐饮/_未归类,餐饮/外卖/午餐
2242,餐饮/_未归类,餐饮/外卖/午餐
2243,餐饮/_未归类,餐饮/外卖/午餐
2247,餐饮/_未归类,餐饮/外卖/晚餐
2255,餐饮/_未归类,餐饮/外卖/晚餐
2256,餐饮/_未归类,餐饮/外卖/晚餐
2260,餐饮/_未归类,餐饮/外卖/午餐
2266,餐饮/_未归类,餐饮/外卖/晚餐
2267,餐饮/_未归类,餐饮/外卖/晚餐
2270,餐饮/_未归类,餐饮/外卖/午餐
2272,餐饮/_未归类,餐饮/外卖/晚餐
2273,餐饮/_未归类,餐饮/外卖/早餐
2274,餐饮/_未归类,餐饮/零食
2276,餐饮/_未归类,餐饮/外卖/晚餐
2279,餐饮/_未归类,餐饮/外卖/午餐
2286,餐饮/_未归类,餐饮/外卖/午餐
2290,餐饮/_未归类,餐饮/外卖/午餐
2295,餐饮/_未归类,餐饮/外卖/晚餐
2296,餐饮/_未归类,餐饮/外卖/午餐
2297,餐饮/_未归类,餐饮/外卖/午餐
2298,餐饮/_未归类,餐饮/外卖/午餐
2303,餐饮/_未归类,餐饮/外卖/早餐
2305,餐饮/_未归类,餐饮/外卖/晚餐
2306,餐饮/_未归类,餐饮/外卖/晚餐
2308,餐饮/_未归类,餐饮/堂食/晚餐
2310,餐饮/_未归类,餐饮/外卖/午餐
2311,餐饮/_未归类,餐饮/外卖/午餐
2315,餐饮/_未归类,餐饮/外卖/早餐
2318,餐饮/_未归类,餐饮/外卖/晚餐
2319,餐饮/_未归类,餐饮/外卖/午餐
2324,餐饮/_未归类,餐饮/外卖/早餐
2325,餐饮/_未归类,餐饮/外卖/早餐
2327,餐饮/_未归类,餐饮/外卖/晚餐
2328,餐饮/_未归类,餐饮/外卖/晚餐
2335,餐饮/_未归类,餐饮/咖啡奶茶/咖啡
2336,餐饮/_未归类,餐饮/外卖/晚餐
2337,餐饮/_未归类,餐饮/外卖/晚餐
2338,餐饮/_未归类,餐饮/外卖/晚餐
2339,餐饮/_未归类,餐饮/外卖/早餐
2341,餐饮/_未归类,餐饮/外卖/午餐
2348,餐饮/_未归类,餐饮/外卖/晚餐
2349,餐饮/_未归类,餐饮/外卖/午餐
2351,餐饮/_未归类,餐饮/外卖/早餐
2354,餐饮/_未归类,餐饮/外卖/晚餐
2358,餐饮/_未归类,餐饮/外卖/晚餐
2360,餐饮/_未归类,餐饮/外卖/午餐
2364,餐饮/_未归类,餐饮/外卖/晚餐
2365,餐饮/_未归类,餐饮/外卖/晚餐
2366,餐饮/_未归类,餐饮/外卖/午餐
2369,餐饮/_未归类,餐饮/外卖/午餐
2370,餐饮/_未归类,餐饮/外卖/早餐
2371,餐饮/_未归类,餐饮/外卖/早餐
2373,餐饮/_未归类,餐饮/外卖/晚餐
2378,餐饮/_未归类,餐饮/外卖/早餐
2386,餐饮/_未归类,餐饮/外卖/晚餐
2387,餐饮/_未归类,餐饮/外卖/午餐
2388,餐饮/_未归类,餐饮/食材
2390,餐饮/_未归类,餐饮/外卖/午餐
2391,餐饮/_未归类,餐饮/外卖/早餐
2400,餐饮/_未归类,餐饮/外卖/早餐
2401,餐饮/_未归类,餐饮/外卖/晚餐
2405,餐饮/_未归类,餐饮/外卖/午餐
2407,餐饮/_未归类,餐饮/外卖/午餐
2410,餐饮/_未归类,餐饮/外卖/晚餐
2411,餐饮/_未归类,餐饮/外卖/午餐
2414,餐饮/_未归类,餐饮/外卖/晚餐
2415,餐饮/_未归类,餐饮/外卖/早餐
2421,餐饮/_未归类,餐饮/外卖/晚餐
2424,餐饮/_未归类,餐饮/外卖/早餐
2425,餐饮/_未归类,餐饮/外卖/早餐
2427,餐饮/_未归类,餐饮/零食
2430,餐饮/_未归类,餐饮/外卖/午餐
2435,餐饮/_未归类,餐饮/外卖/夜宵
2436,餐饮/_未归类,餐饮/外卖/晚餐
2437,餐饮/_未归类,餐饮/外卖/夜宵
2444,餐饮/_未归类,餐饮/外卖/晚餐
2446,餐饮/_未归类,餐饮/外卖/午餐
2447,餐饮/_未归类,餐饮/堂食/午餐
2448,餐饮/_未归类,餐饮/食材
2453,餐饮/_未归类,餐饮/外卖/晚餐
2455,餐饮/_未归类,餐饮/外卖/午餐
2456,餐饮/_未归类,餐饮/外卖/午餐
2459,餐饮/_未归类,餐饮/外卖/晚餐
2463,餐饮/_未归类,餐饮/外卖/午餐
2466,餐饮/_未归类,餐饮/外卖/午餐
2469,餐饮/_未归类,餐饮/外卖/午餐
2471,餐饮/_未归类,餐饮/外卖/晚餐
2472,餐饮/_未归类,餐饮/外卖/午餐
2473,餐饮/_未归类,餐饮/外卖/午餐
2478,餐饮/_未归类,餐饮/外卖/午餐
2482,餐饮/_未归类,餐饮/外卖/晚餐
2484,餐饮/_未归类,餐饮/外卖/午餐
2489,餐饮/_未归类,餐饮/外卖/晚餐
2490,餐饮/_未归类,餐饮/外卖/午餐
2491,餐饮/_未归类,餐饮/堂食
2493,餐饮/_未归类,餐饮/堂食/晚餐
2494,餐饮/_未归类,餐饮/外卖/午餐
2495,餐饮/_未归类,餐饮/食材
2497,餐饮/_未归类,餐饮/外卖/晚餐
2498,餐饮/_未归类,餐饮/外卖/晚餐
2499,餐饮/_未归类,餐饮/外卖/晚餐
2500,餐饮/_未归类,餐饮/外卖/晚餐
2501,餐饮/_未归类,餐饮/外卖/晚餐
2502,餐饮/_未归类,餐饮/外卖/晚餐
2504,餐饮/_未归类,餐饮/外卖/午餐
2508,餐饮/_未归类,餐饮/外卖/晚餐
2509,餐饮/_未归类,餐饮/外卖/晚餐
2513,餐饮/_未归类,餐饮/外卖/早餐
2514,餐饮/_未归类,餐饮/外卖/晚餐
2515,餐饮/_未归类,餐饮/零食
2516,餐饮/_未归类,餐饮/外卖/晚餐
2517,餐饮/_未归类,餐饮/外卖/晚餐
2519,餐饮/_未归类,餐饮/外卖/午餐
2524,餐饮/_未归类,餐饮/外卖/晚餐
2527,餐饮/_未归类,餐饮/外卖/早餐
2530,餐饮/_未归类,餐饮/外卖/午餐
2534,餐饮/_未归类,餐饮/外卖/晚餐
2535,餐饮/_未归类,餐饮/堂食/晚餐
2541,餐饮/_未归类,餐饮/外卖/午餐
2542,餐饮/_未归类,餐饮/外卖/午餐
2543,餐饮/_未归类,餐饮/外卖/晚餐
2544,餐饮/_未归类,餐饮/外卖/晚餐
2549,餐饮/_未归类,餐饮/外卖/早餐
2554,餐饮/_未归类,餐饮/外卖/晚餐
2556,餐饮/_未归类,餐饮/外卖/午餐
2559,餐饮/_未归类,餐饮/外卖/晚餐
2562,餐饮/_未归类,餐饮/外卖/晚餐
2564,餐饮/_未归类,餐饮/外卖/午餐
2565,餐饮/_未归类,餐饮/外卖/午餐
2571,餐饮/_未归类,餐饮/外卖/午餐
2572,餐饮/_未归类,餐饮/外卖/午餐
2573,餐饮/_未归类,餐饮/外卖/早餐
2574,餐饮/_未归类,餐饮/外卖/早餐
2577,餐饮/_未归类,餐饮/外卖/晚餐
2582,餐饮/_未归类,餐饮/外卖/午餐
2585,餐饮/_未归类,餐饮/外卖/晚餐
2586,餐饮/_未归类,餐饮/外卖/午餐
2588,餐饮/_未归类,餐饮/外卖/晚餐
2589,餐饮/_未归类,餐饮/外卖/早餐
2592,餐饮/_未归类,餐饮/外卖/午餐
2593,餐饮/_未归类,餐饮/外卖/午餐
2597,餐饮/_未归类,餐饮/外卖/午餐
2598,餐饮/_未归类,餐饮/外卖/晚餐
2599,餐饮/_未归类,餐饮/外卖/午餐
2600,餐饮/_未归类,餐饮/外卖/午餐
2601,餐饮/_未归类,餐饮/外卖/午餐
2602,餐饮/_未归类,餐饮/外卖/午餐
2605,餐饮/_未归类,餐饮/外卖/晚餐
2608,餐饮/_未归类,餐饮/外卖/早餐
2612,餐饮/_未归类,餐饮/外卖/晚餐
2613,餐饮/_未归类,餐饮/外卖/早餐
2615,餐饮/_未归类,餐饮/外卖/早餐
2617,餐饮/_未归类,餐饮/外卖/晚餐
2620,餐饮/_未归类,餐饮/外卖/午餐
2628,餐饮/_未归类,餐饮/外卖/午餐
2629,餐饮/_未归类,餐饮/外卖/早餐
2630,餐饮/_未归类,餐饮/外卖/晚餐
2632,餐饮/_未归类,餐饮/外卖/晚餐
2634,餐饮/_未归类,餐饮/外卖/午餐
2635,餐饮/_未归类,餐饮/外卖/早餐
2636,餐饮/_未归类,餐饮/外卖/早餐
2637,餐饮/_未归类,餐饮/外卖/晚餐
2638,餐饮/_未归类,餐饮/外卖/午餐
2639,餐饮/_未归类,餐饮/外卖/午餐
2640,餐饮/_未归类,餐饮/外卖/早餐
2641,餐饮/_未归类,餐饮/外卖/午餐
2645,餐饮/_未归类,餐饮/外卖/午餐
2646,餐饮/_未归类,餐饮/水果
2647,餐饮/_未归类,餐饮/外卖/午餐
2648,餐饮/_未归类,餐饮/外卖/早餐
2649,餐饮/_未归类,餐饮/堂食/午餐
2650,餐饮/_未归类,餐饮/食材
2651,餐饮/_未归类,餐饮/堂食/午餐
2652,餐饮/_未归类,餐饮/外卖/早餐
2653,餐饮/_未归类,餐饮/外卖/早餐
2655,餐饮/_未归类,餐饮/外卖/晚餐
2657,餐饮/_未归类,餐饮/外卖/晚餐
2658,餐饮/_未归类,餐饮/外卖/晚餐
2659,餐饮/_未归类,餐饮/外卖/午餐
2661,餐饮/_未归类,餐饮/外卖/晚餐
2662,餐饮/_未归类,餐饮/外卖/晚餐
2663,餐饮/_未归类,餐饮/外卖/晚餐
2665,餐饮/_未归类,餐饮/外卖/晚餐
2666,餐饮/_未归类,餐饮/外卖/午餐
2672,餐饮/_未归类,餐饮/外卖/晚餐
2674,餐饮/_未归类,餐饮/外卖/午餐
2675,餐饮/_未归类,餐饮/外卖/午餐
2676,餐饮/_未归类,餐饮/外卖/晚餐
